,,0
1979-05-31,r_roea,-0.21375992099709878
1979-05-31,r_sp,-0.12142362756773019
1979-05-31,r_gltnoa,0.043560309021409616
1979-05-31,r_divg,-0.16941715208539448
1979-05-31,r_invaci,1.0184527384132703e-15
1979-05-31,r_shortint,-0.16139922262652692
1979-05-31,r_lrrev,-0.09435273732446241
1979-05-31,r_valuem,0.16006299124850157
1979-05-31,r_nissm,-0.011506848189723194
1979-05-31,r_sue,0.006756470724348422
1979-05-31,r_roe,-0.10934266047679472
1979-05-31,r_rome,0.1417361496640183
1979-05-31,r_roa,-0.10341449013191722
1979-05-31,r_strev,-0.0951214439579168
1979-05-31,r_ivol,-0.027583668184578886
1979-05-31,r_betaarb,-0.07348444138463772
1979-05-31,r_season,0.058071864939437175
1979-05-31,r_indrrev,-0.05082968434976085
1979-05-31,r_indrrevlv,-0.13640092000026854
1979-05-31,r_ciss,0.04227377791189151
1979-05-31,r_price,0.028704813940825292
1979-05-31,r_age,0.051066987954891535
1979-05-31,r_shvol,-0.0526891498807154
1979-05-31,r_ipo,-0.278046709897905
1979-06-30,r_size,0.020897062287465993
1979-06-30,r_value,0.0934853843808481
1979-06-30,r_prof,-0.4749851098075672
1979-06-30,r_dur,-0.026751974561459828
1979-06-30,r_valprof,-0.46027909694884395
1979-06-30,r_fscore,-0.1637825405104502
1979-06-30,r_debtiss,0.061821508646428956
1979-06-30,r_repurch,0.052706013178497026
1979-06-30,r_nissa,0.05779620748765932
1979-06-30,r_accruals,0.020001599835570445
1979-06-30,r_growth,0.045688816321269254
1979-06-30,r_aturnover,-0.3690125249432956
1979-06-30,r_gmargins,-0.2643496911223062
1979-06-30,r_divp,-0.07445514542774492
1979-06-30,r_ep,0.09063796111728378
1979-06-30,r_cfp,0.09202775527481866
1979-06-30,r_noa,0.04849699429012641
1979-06-30,r_inv,0.08557427455474043
1979-06-30,r_invcap,0.07525841032795608
1979-06-30,r_igrowth,0.04194197625325866
1979-06-30,r_sgrowth,-0.07277570921251927
1979-06-30,r_lev,0.23059337560470214
1979-06-30,r_roaa,-0.3546540911193353
1979-06-30,r_roea,-0.1540770801793056
1979-06-30,r_sp,-0.0434238133254519
1979-06-30,r_gltnoa,0.11728062661515198
1979-06-30,r_divg,0.04319519056922404
1979-06-30,r_invaci,0.0
1979-06-30,r_shortint,-0.020043308973756974
1979-06-30,r_lrrev,0.10068442463985343
1979-06-30,r_valuem,0.10329207725024281
1979-06-30,r_nissm,-0.03215934648856592
1979-06-30,r_sue,0.19115261221520782
1979-06-30,r_roe,-0.1958728738908074
1979-06-30,r_rome,0.144225982900339
1979-06-30,r_roa,-0.3566627466328877
1979-06-30,r_strev,-0.00839926593297056
1979-06-30,r_ivol,0.11566528714441418
1979-06-30,r_betaarb,0.10191837226754902
1979-06-30,r_season,0.14775312464640653
1979-06-30,r_indrrev,-0.014096632555684599
1979-06-30,r_indrrevlv,-0.0869125054550138
1979-06-30,r_ciss,0.2050015197263626
1979-06-30,r_price,-0.10894687644303215
1979-06-30,r_age,-0.015827719162671366
1979-06-30,r_shvol,0.04585251071689082
1979-06-30,r_ipo,-0.643872239479266
1979-07-31,r_size,-0.13043762855603525
1979-07-31,r_value,0.1797384446000293
1979-07-31,r_prof,-0.09463902034770792
1979-07-31,r_dur,-0.21464308820184763
1979-07-31,r_valprof,0.12550599004660629
1979-07-31,r_fscore,0.17993186329196068
1979-07-31,r_debtiss,0.04513496836596373
1979-07-31,r_repurch,0.05111959772575552
1979-07-31,r_nissa,0.06456838844468954
1979-07-31,r_accruals,-0.12164150488893442
1979-07-31,r_growth,-0.04098753780521207
1979-07-31,r_aturnover,0.0014628598236235237
1979-07-31,r_gmargins,-0.1844690855119537
1979-07-31,r_divp,-0.0895236199843083
1979-07-31,r_ep,0.18385632819763711
1979-07-31,r_cfp,0.14836701406309555
1979-07-31,r_noa,-0.2579478192196579
1979-07-31,r_inv,-0.15817059881618423
1979-07-31,r_invcap,-0.09177767595982499
1979-07-31,r_igrowth,0.2392621268956666
1979-07-31,r_sgrowth,0.08912020559933685
1979-07-31,r_lev,0.179624925456625
1979-07-31,r_roaa,-0.0973151547749922
1979-07-31,r_roea,-0.008088231527341479
1979-07-31,r_sp,0.21373758346966776
1979-07-31,r_gltnoa,0.03624663376197167
1979-07-31,r_divg,0.13809759253474826
1979-07-31,r_invaci,-0.49998132357079395
1979-07-31,r_shortint,0.13523565198056933
1979-07-31,r_lrrev,0.18266885871431232
1979-07-31,r_valuem,0.1805238808113373
1979-07-31,r_nissm,0.0545509136520469
1979-07-31,r_sue,0.01170630894230974
1979-07-31,r_roe,-0.04125291894320485
1979-07-31,r_rome,0.15009048331537517
1979-07-31,r_roa,-0.1578926143294974
1979-07-31,r_strev,-0.13848440689620076
1979-07-31,r_ivol,0.006594636553916147
1979-07-31,r_betaarb,0.08337807046327755
1979-07-31,r_season,0.1559155123552304
1979-07-31,r_indrrev,-0.1646443754277379
1979-07-31,r_indrrevlv,-0.17944391378440885
1979-07-31,r_ciss,0.009470646923603622
1979-07-31,r_price,-0.17808320520867674
1979-07-31,r_age,-0.0028215512861933813
1979-07-31,r_shvol,0.08630724892483076
1979-07-31,r_ipo,0.6861478963115556
1979-08-31,r_size,-0.0602616459902302
1979-08-31,r_value,-0.20531423684893282
1979-08-31,r_prof,0.2909433814094674
1979-08-31,r_dur,0.09158254642226135
1979-08-31,r_valprof,0.14807538573373008
1979-08-31,r_fscore,-0.07285368975707025
1979-08-31,r_debtiss,-0.2067633093430883
1979-08-31,r_repurch,0.10424953233664223
1979-08-31,r_nissa,-0.041158138586733096
1979-08-31,r_accruals,0.23602784162087714
1979-08-31,r_growth,0.16367607810198748
1979-08-31,r_aturnover,0.28072955863937793
1979-08-31,r_gmargins,0.02444793738887579
1979-08-31,r_divp,-0.32329838289469787
1979-08-31,r_ep,-0.1492067937926852
1979-08-31,r_cfp,-0.1398704774204193
1979-08-31,r_noa,0.015434454214861015
1979-08-31,r_inv,0.07994494815370692
1979-08-31,r_invcap,0.2630660500567418
1979-08-31,r_igrowth,0.09923107303386988
1979-08-31,r_sgrowth,0.12614823953518164
1979-08-31,r_lev,-0.2146820365377488
1979-08-31,r_roaa,0.25657261752013466
1979-08-31,r_roea,0.20676827564212819
1979-08-31,r_sp,0.05080441684377723
1979-08-31,r_gltnoa,-0.015590862466961494
1979-08-31,r_divg,0.2203944369528313
1979-08-31,r_invaci,-0.17850083962635427
1979-08-31,r_shortint,0.12733830298919713
1979-08-31,r_lrrev,0.06447785987507014
1979-08-31,r_valuem,-0.15109086499918106
1979-08-31,r_nissm,-0.05752636295061738
1979-08-31,r_sue,0.4186552087931465
1979-08-31,r_roe,0.3539160599842979
1979-08-31,r_rome,-0.032077690119636945
1979-08-31,r_roa,0.3529268188414797
1979-08-31,r_strev,-0.08983890691326805
1979-08-31,r_ivol,0.07134028060517597
1979-08-31,r_betaarb,0.11831826368001995
1979-08-31,r_season,-0.10579994494577116
1979-08-31,r_indrrev,-0.0676080120414933
1979-08-31,r_indrrevlv,-0.11200038070712877
1979-08-31,r_ciss,0.08323520747151603
1979-08-31,r_price,-0.14686328752624853
1979-08-31,r_age,-0.045800925983390244
1979-08-31,r_shvol,0.03300383318333609
1979-08-31,r_ipo,0.22585650251691702
1979-09-30,r_size,-0.04276073344714994
1979-09-30,r_value,-0.23503611899802798
1979-09-30,r_prof,0.1190261350056584
1979-09-30,r_dur,0.10483024019137892
1979-09-30,r_valprof,-0.20581177587983673
1979-09-30,r_fscore,-0.10112656152307231
1979-09-30,r_debtiss,0.08297497696371559
1979-09-30,r_repurch,0.1098066411072252
1979-09-30,r_nissa,-0.07076583838013831
1979-09-30,r_accruals,0.08393427927981988
1979-09-30,r_growth,0.06058411487306118
1979-09-30,r_aturnover,0.12250499504660828
1979-09-30,r_gmargins,0.07401897984022052
1979-09-30,r_divp,-0.13905002690583346
1979-09-30,r_ep,-0.2782897941848683
1979-09-30,r_cfp,-0.24331809375499364
1979-09-30,r_noa,0.210290522742376
1979-09-30,r_inv,0.09625093516131869
1979-09-30,r_invcap,0.13517290542717814
1979-09-30,r_igrowth,-0.19073375270911716
1979-09-30,r_sgrowth,0.031365638943548144
1979-09-30,r_lev,-0.32278143423555095
1979-09-30,r_roaa,0.31042905755473943
1979-09-30,r_roea,0.008417243834664068
1979-09-30,r_sp,-0.26064012939771597
1979-09-30,r_gltnoa,-0.03214867019565108
1979-09-30,r_divg,0.026980795486348054
1979-09-30,r_invaci,-0.6754369110624412
1979-09-30,r_shortint,-0.11673876182391171
1979-09-30,r_lrrev,-0.020565289593965537
1979-09-30,r_valuem,-0.2515767226790492
1979-09-30,r_nissm,-0.06302457568307158
1979-09-30,r_sue,0.4914275925217633
1979-09-30,r_roe,0.23150454392008224
1979-09-30,r_rome,-0.13054307154391415
1979-09-30,r_roa,0.4206591443266305
1979-09-30,r_strev,0.0865690719572089
1979-09-30,r_ivol,-0.008594036142225401
1979-09-30,r_betaarb,-0.09320362244885202
1979-09-30,r_season,0.16079532643858868
1979-09-30,r_indrrev,0.009187184491808593
1979-09-30,r_indrrevlv,0.29912762575815627
1979-09-30,r_ciss,0.028851021999307135
1979-09-30,r_price,0.4076340093038026
1979-09-30,r_age,-0.09118519715357712
1979-09-30,r_shvol,-0.06824995555210596
1979-09-30,r_ipo,0.5186406822251663
1979-10-31,r_size,0.23240499797795297
1979-10-31,r_value,-0.20558748679483904
1979-10-31,r_prof,0.05353989500275899
1979-10-31,r_dur,0.21186997561663407
1979-10-31,r_valprof,-0.2845204277831528
1979-10-31,r_fscore,-0.1806885476821825
1979-10-31,r_debtiss,-0.14858601088103268
1979-10-31,r_repurch,0.2613743549970106
1979-10-31,r_nissa,0.10669212174628902
1979-10-31,r_accruals,-0.04625017525863627
1979-10-31,r_growth,0.06361641685171832
1979-10-31,r_aturnover,-0.06021469017330062
1979-10-31,r_gmargins,0.18052685561905535
1979-10-31,r_divp,-0.0054859194195951136
1979-10-31,r_ep,-0.24290394657834646
1979-10-31,r_cfp,-0.16298892705861173
1979-10-31,r_noa,0.2041464113566952
1979-10-31,r_inv,0.11110873740697746
1979-10-31,r_invcap,0.039950949400035726
1979-10-31,r_igrowth,-0.08451158133036157
1979-10-31,r_sgrowth,-0.08338100821426209
1979-10-31,r_lev,-0.2376489335801246
1979-10-31,r_roaa,0.1813928095369767
1979-10-31,r_roea,-0.026001161833346383
1979-10-31,r_sp,-0.31639799235594274
1979-10-31,r_gltnoa,-0.12121160315176358
1979-10-31,r_divg,0.08020301647414804
1979-10-31,r_invaci,-0.6422652607023013
1979-10-31,r_shortint,-0.021220961348853266
1979-10-31,r_lrrev,-0.07741215571747913
1979-10-31,r_valuem,-0.1962848168881022
1979-10-31,r_nissm,0.13496430355475228
1979-10-31,r_sue,0.2912643753573612
1979-10-31,r_roe,0.04586649218939098
1979-10-31,r_rome,-0.2868852481177288
1979-10-31,r_roa,0.20265256638681656
1979-10-31,r_strev,0.16982120554653188
1979-10-31,r_ivol,-0.0922299084375127
1979-10-31,r_betaarb,-0.03500304971781818
1979-10-31,r_season,0.19247754288847083
1979-10-31,r_indrrev,0.16668552738673564
1979-10-31,r_indrrevlv,0.10424657549662662
1979-10-31,r_ciss,0.07576286959763197
1979-10-31,r_price,0.3157588464403538
1979-10-31,r_age,0.01442002674164073
1979-10-31,r_shvol,-0.0673742565313953
1979-10-31,r_ipo,0.36723963900556716
1979-11-30,r_size,-0.0757719035366584
1979-11-30,r_value,-0.3271063752690075
1979-11-30,r_prof,-0.06553618363308761
1979-11-30,r_dur,0.3691891551077165
1979-11-30,r_valprof,-0.757532698313846
1979-11-30,r_fscore,-0.25104655632423006
1979-11-30,r_debtiss,-0.17930655106394855
1979-11-30,r_repurch,0.03285480981223184
1979-11-30,r_nissa,0.3446233305158987
1979-11-30,r_accruals,0.12569589524773678
1979-11-30,r_growth,0.17951242228183217
1979-11-30,r_aturnover,-0.20543791049722113
1979-11-30,r_gmargins,0.14033552809332864
1979-11-30,r_divp,-0.38361845729120353
1979-11-30,r_ep,-0.314326726781051
1979-11-30,r_cfp,-0.22596920210734445
1979-11-30,r_noa,0.40551505428098766
1979-11-30,r_inv,0.26094399949464936
1979-11-30,r_invcap,0.2773069347774859
1979-11-30,r_igrowth,0.22188707145467965
1979-11-30,r_sgrowth,0.07587326927868433
1979-11-30,r_lev,-0.2123616230005729
1979-11-30,r_roaa,0.04510658372809128
1979-11-30,r_roea,0.15486270363383625
1979-11-30,r_sp,-0.3477621793883878
1979-11-30,r_gltnoa,-0.06920719164217194
1979-11-30,r_divg,0.3848262611250775
1979-11-30,r_invaci,-0.9072322234847262
1979-11-30,r_shortint,0.6742751358680472
1979-11-30,r_lrrev,0.2512146882491533
1979-11-30,r_valuem,-0.44927746775401817
1979-11-30,r_nissm,0.26377354276964543
1979-11-30,r_sue,0.3601982930209607
1979-11-30,r_roe,0.5212565839768923
1979-11-30,r_rome,-0.17233940346170268
1979-11-30,r_roa,0.3419435050769468
1979-11-30,r_strev,0.017907286591264712
1979-11-30,r_ivol,0.23944842358712704
1979-11-30,r_betaarb,0.26540641479335264
1979-11-30,r_season,0.4286540933576386
1979-11-30,r_indrrev,-0.2088965312066392
1979-11-30,r_indrrevlv,-0.11365874593017664
1979-11-30,r_ciss,0.13458893466929364
1979-11-30,r_price,0.1717662604824635
1979-11-30,r_age,-0.1210379952187289
1979-11-30,r_shvol,0.3271365257601061
1979-11-30,r_ipo,0.37248296129924297
1979-12-31,r_size,-0.2590872806063594
1979-12-31,r_value,-0.13119335681808328
1979-12-31,r_prof,0.10843848282501076
1979-12-31,r_dur,-0.06835341764844378
1979-12-31,r_valprof,-0.1847191680570282
1979-12-31,r_fscore,-0.20065590588964413
1979-12-31,r_debtiss,-0.10907865039079766
1979-12-31,r_repurch,0.0410230052492642
1979-12-31,r_nissa,-0.07571865746232376
1979-12-31,r_accruals,-0.04615323643027155
1979-12-31,r_growth,0.06728071682473911
1979-12-31,r_aturnover,0.14927981125233952
1979-12-31,r_gmargins,-0.07739104912124549
1979-12-31,r_divp,-0.32951718668640123
1979-12-31,r_ep,-0.2071567081555998
1979-12-31,r_cfp,-0.08603581225860883
1979-12-31,r_noa,-0.06653362032756775
1979-12-31,r_inv,-0.034897263178900906
1979-12-31,r_invcap,0.2888451817220839
1979-12-31,r_igrowth,0.1065985571536534
1979-12-31,r_sgrowth,0.030598753109346292
1979-12-31,r_lev,-0.1812848116829502
1979-12-31,r_roaa,0.07462284283534563
1979-12-31,r_roea,-0.03044625258420821
1979-12-31,r_sp,0.04568181053162859
1979-12-31,r_gltnoa,-0.21309728394754351
1979-12-31,r_divg,0.05865087756561017
1979-12-31,r_invaci,-0.1909524128699172
1979-12-31,r_shortint,0.4582534215057246
1979-12-31,r_lrrev,0.02536247990377389
1979-12-31,r_valuem,-0.24896592097986292
1979-12-31,r_nissm,-0.08624528879559541
1979-12-31,r_sue,0.07391933821215828
1979-12-31,r_roe,0.3009575630527356
1979-12-31,r_rome,-0.10270294581136935
1979-12-31,r_roa,0.36529160474659933
1979-12-31,r_strev,0.25013614230949766
1979-12-31,r_ivol,0.3274548615479693
1979-12-31,r_betaarb,0.18209989108769467
1979-12-31,r_season,0.0869463980137393
1979-12-31,r_indrrev,0.35016045195565026
1979-12-31,r_indrrevlv,0.11527488079628402
1979-12-31,r_ciss,0.12225633644906807
1979-12-31,r_price,0.0012936987856609825
1979-12-31,r_age,-0.12288668512468473
1979-12-31,r_shvol,0.2957468250022697
1979-12-31,r_ipo,0.16504827557384458
1980-01-31,r_size,-0.13252486730233343
1980-01-31,r_value,0.13939661027383282
1980-01-31,r_prof,-0.12429971387806757
1980-01-31,r_dur,-0.22105786626393686
1980-01-31,r_valprof,-0.23241584929455417
1980-01-31,r_fscore,-0.1933692756136706
1980-01-31,r_debtiss,-0.10978780702805012
1980-01-31,r_repurch,0.08796556516226012
1980-01-31,r_nissa,-0.2494572623787208
1980-01-31,r_accruals,-0.1046383637047606
1980-01-31,r_growth,-0.05637128372451894
1980-01-31,r_aturnover,0.1367444193467865
1980-01-31,r_gmargins,-0.44540660047273023
1980-01-31,r_divp,-0.12853463299617782
1980-01-31,r_ep,-0.026926821337388402
1980-01-31,r_cfp,0.20359093715426033
1980-01-31,r_noa,0.0041651007878701195
1980-01-31,r_inv,-0.010375188012513118
1980-01-31,r_invcap,0.005803230612481046
1980-01-31,r_igrowth,-0.08997489632703079
1980-01-31,r_sgrowth,-0.14441886167589219
1980-01-31,r_lev,0.02439209300666424
1980-01-31,r_roaa,-0.07384815344960778
1980-01-31,r_roea,-0.26622632680079295
1980-01-31,r_sp,0.2703389624249054
1980-01-31,r_gltnoa,0.07084745584179006
1980-01-31,r_divg,-0.23041522923461616
1980-01-31,r_invaci,0.03690403216735268
1980-01-31,r_shortint,0.48868316020643443
1980-01-31,r_lrrev,-0.11591067760215883
1980-01-31,r_valuem,-0.07099136131848559
1980-01-31,r_nissm,-0.09823509935657142
1980-01-31,r_sue,0.3106366051125774
1980-01-31,r_roe,0.13505536589945938
1980-01-31,r_rome,0.0779338618990612
1980-01-31,r_roa,0.16981030348415238
1980-01-31,r_strev,0.2316154379842855
1980-01-31,r_ivol,0.19463022155727316
1980-01-31,r_betaarb,0.052663064828837036
1980-01-31,r_season,0.08141072733548504
1980-01-31,r_indrrev,0.03912326954218923
1980-01-31,r_indrrevlv,0.06019171328856726
1980-01-31,r_ciss,0.08982594532099263
1980-01-31,r_price,0.19875273101720176
1980-01-31,r_age,0.20188173765881748
1980-01-31,r_shvol,0.05315171984105732
1980-01-31,r_ipo,-0.05543683174487364
1980-02-29,r_size,-0.09352646430793768
1980-02-29,r_value,-0.16914445867435313
1980-02-29,r_prof,0.06284303307956197
1980-02-29,r_dur,0.07041933694487319
1980-02-29,r_valprof,-0.4021871210625
1980-02-29,r_fscore,-0.46301420549651257
1980-02-29,r_debtiss,-0.382185941710017
1980-02-29,r_repurch,0.00723034975620188
1980-02-29,r_nissa,-0.08150251091571079
1980-02-29,r_accruals,0.006425110717759964
1980-02-29,r_growth,0.02234515666461387
1980-02-29,r_aturnover,-0.04944790714586107
1980-02-29,r_gmargins,0.15763085953474024
1980-02-29,r_divp,-0.05603637604487296
1980-02-29,r_ep,-0.33962922649204486
1980-02-29,r_cfp,-0.06745413635699712
1980-02-29,r_noa,0.45981016073922615
1980-02-29,r_inv,0.13676406365118327
1980-02-29,r_invcap,0.14375176135923384
1980-02-29,r_igrowth,-0.045544449763270455
1980-02-29,r_sgrowth,-0.11862555963187002
1980-02-29,r_lev,-0.29635702394047375
1980-02-29,r_roaa,0.1777880011260756
1980-02-29,r_roea,-0.18620436150035194
1980-02-29,r_sp,-0.25564716981875335
1980-02-29,r_gltnoa,-0.01585397580682393
1980-02-29,r_divg,-0.18910097751746227
1980-02-29,r_invaci,-1.2371813787536428
1980-02-29,r_shortint,0.4292427472291628
1980-02-29,r_lrrev,0.1406170937891991
1980-02-29,r_valuem,-0.3866318991060345
1980-02-29,r_nissm,0.005390009398540639
1980-02-29,r_sue,0.4224784107022589
1980-02-29,r_roe,0.30788736498269
1980-02-29,r_rome,-0.13956706651271414
1980-02-29,r_roa,0.48800054106778373
1980-02-29,r_strev,0.2588472180271212
1980-02-29,r_ivol,0.24592708160373122
1980-02-29,r_betaarb,0.10167347511488382
1980-02-29,r_season,0.32958936070924016
1980-02-29,r_indrrev,-0.10558183756690827
1980-02-29,r_indrrevlv,-0.17722766448204377
1980-02-29,r_ciss,-0.006434886480201945
1980-02-29,r_price,0.3515834916395085
1980-02-29,r_age,-0.17438170300377875
1980-02-29,r_shvol,0.17015947805943452
1980-02-29,r_ipo,0.4587444986662742
1980-03-31,r_size,1.0268800360186208
1980-03-31,r_value,-0.031416593054065106
1980-03-31,r_prof,-0.037947664102362076
1980-03-31,r_dur,0.25876634649271296
1980-03-31,r_valprof,0.18069043230980597
1980-03-31,r_fscore,0.734013953478369
1980-03-31,r_debtiss,-0.017286673123411818
1980-03-31,r_repurch,0.31177301969227617
1980-03-31,r_nissa,0.23116748166082038
1980-03-31,r_accruals,-0.08953944737101446
1980-03-31,r_growth,-0.13142576639987724
1980-03-31,r_aturnover,-0.1892797993120237
1980-03-31,r_gmargins,0.17029072462162823
1980-03-31,r_divp,0.4155033360782574
1980-03-31,r_ep,0.15097812639561695
1980-03-31,r_cfp,-0.1458210936504012
1980-03-31,r_noa,-0.30384508118788334
1980-03-31,r_inv,-0.19591748157385327
1980-03-31,r_invcap,-0.39945149475765024
1980-03-31,r_igrowth,-0.03795502297099652
1980-03-31,r_sgrowth,0.02926645405660026
1980-03-31,r_lev,0.09007765459751886
1980-03-31,r_roaa,0.04324872188900553
1980-03-31,r_roea,0.31685940124371775
1980-03-31,r_sp,-0.16630662039244945
1980-03-31,r_gltnoa,-0.061743514414224515
1980-03-31,r_divg,0.29710059300659913
1980-03-31,r_invaci,0.2671400174380368
1980-03-31,r_shortint,-1.0772277289622358
1980-03-31,r_lrrev,-0.5246702574904463
1980-03-31,r_valuem,0.6425425284365212
1980-03-31,r_nissm,0.14756462840051196
1980-03-31,r_sue,-0.20246532708293372
1980-03-31,r_roe,-0.3239249981181397
1980-03-31,r_rome,-0.04066579125637554
1980-03-31,r_roa,-0.45371919977135927
1980-03-31,r_strev,-1.0777631004842763
1980-03-31,r_ivol,-0.8304391969607046
1980-03-31,r_betaarb,-0.25495459471473425
1980-03-31,r_season,-0.6740331982193247
1980-03-31,r_indrrev,-0.6431052295680489
1980-03-31,r_indrrevlv,-0.8245973905842031
1980-03-31,r_ciss,0.10759118126250004
1980-03-31,r_price,-0.43356513483930154
1980-03-31,r_age,0.6793440570175147
1980-03-31,r_shvol,-0.6109655679681085
1980-03-31,r_ipo,-0.38395887607403684
1980-04-30,r_size,-0.021288442083968094
1980-04-30,r_value,0.13831085796295703
1980-04-30,r_prof,-0.5456881064330922
1980-04-30,r_dur,0.1423123810142877
1980-04-30,r_valprof,-0.47670784306812036
1980-04-30,r_fscore,-0.09804622572003328
1980-04-30,r_debtiss,0.28690575190565
1980-04-30,r_repurch,0.13453351398530805
1980-04-30,r_nissa,0.34391833053520215
1980-04-30,r_accruals,-0.3216767706373455
1980-04-30,r_growth,-0.18287433278372472
1980-04-30,r_aturnover,-0.6404561520458639
1980-04-30,r_gmargins,0.1694202158586429
1980-04-30,r_divp,0.279339797400413
1980-04-30,r_ep,0.037290171593149984
1980-04-30,r_cfp,0.003859975412857529
1980-04-30,r_noa,0.2205227750038323
1980-04-30,r_inv,0.006352666230300253
1980-04-30,r_invcap,-0.3251445060636167
1980-04-30,r_igrowth,-0.05935130349378144
1980-04-30,r_sgrowth,-0.06862049682421567
1980-04-30,r_lev,0.2948376759862766
1980-04-30,r_roaa,-0.47713918118797616
1980-04-30,r_roea,-0.31685221359322163
1980-04-30,r_sp,-0.3796986008693706
1980-04-30,r_gltnoa,0.1782818937963939
1980-04-30,r_divg,-0.06846696253006462
1980-04-30,r_invaci,-0.002883795170965982
1980-04-30,r_shortint,-0.37830718169625793
1980-04-30,r_lrrev,0.02985418066273979
1980-04-30,r_valuem,0.18406539337709438
1980-04-30,r_nissm,0.3007930154369314
1980-04-30,r_sue,0.18734792275360015
1980-04-30,r_roe,-0.20812407868607483
1980-04-30,r_rome,0.22465069402897428
1980-04-30,r_roa,-0.3721355093503797
1980-04-30,r_strev,0.13010971751612346
1980-04-30,r_ivol,-0.2253617192025391
1980-04-30,r_betaarb,-0.2843976829161747
1980-04-30,r_season,-0.5806531365794162
1980-04-30,r_indrrev,0.021977558976717677
1980-04-30,r_indrrevlv,-0.029483885870090057
1980-04-30,r_ciss,0.2620804514132227
1980-04-30,r_price,-0.3147505999978193
1980-04-30,r_age,-0.0531161487409058
1980-04-30,r_shvol,-0.2967756074674072
1980-04-30,r_ipo,-0.3745198298450114
1980-05-31,r_size,-0.10477108507457471
1980-05-31,r_value,-0.028192443552904255
1980-05-31,r_prof,0.11728556985178948
1980-05-31,r_dur,-0.0448875606313238
1980-05-31,r_valprof,0.16348107666752318
1980-05-31,r_fscore,-0.12862468297733365
1980-05-31,r_debtiss,0.03822798579033833
1980-05-31,r_repurch,0.08724138161496693
1980-05-31,r_nissa,-0.2690986358427572
1980-05-31,r_accruals,0.17671062525076364
1980-05-31,r_growth,0.0451923073016789
1980-05-31,r_aturnover,0.06648192529276697
1980-05-31,r_gmargins,0.06884659584705742
1980-05-31,r_divp,-0.04019534310498914
1980-05-31,r_ep,0.017807514878700387
1980-05-31,r_cfp,-0.06610435404520293
1980-05-31,r_noa,0.12552290134838015
1980-05-31,r_inv,0.006710835536090493
1980-05-31,r_invcap,0.06865582017516769
1980-05-31,r_igrowth,0.11494979837349101
1980-05-31,r_sgrowth,0.06641154329903508
1980-05-31,r_lev,-0.07062625270780827
1980-05-31,r_roaa,0.13941255409754788
1980-05-31,r_roea,0.16632173511095452
1980-05-31,r_sp,0.031042218696282167
1980-05-31,r_gltnoa,0.0951944450720593
1980-05-31,r_divg,-0.08059545960526623
1980-05-31,r_invaci,-0.4911046392844195
1980-05-31,r_shortint,0.06879694742271768
1980-05-31,r_lrrev,-0.09560647525857995
1980-05-31,r_valuem,0.09877723640141577
1980-05-31,r_nissm,-0.2434876847167578
1980-05-31,r_sue,-0.20893026110349638
1980-05-31,r_roe,-0.19823822659061052
1980-05-31,r_rome,-0.06289822214957624
1980-05-31,r_roa,-0.1150537354249268
1980-05-31,r_strev,-0.3510368965996885
1980-05-31,r_ivol,0.10033235476526857
1980-05-31,r_betaarb,0.03541546603171124
1980-05-31,r_season,-0.13802119654337378
1980-05-31,r_indrrev,-0.36490507804373457
1980-05-31,r_indrrevlv,-0.41441452974975285
1980-05-31,r_ciss,-0.1001665819036175
1980-05-31,r_price,-0.3047324116969499
1980-05-31,r_age,-0.07268785777286248
1980-05-31,r_shvol,0.04362149376388178
1980-05-31,r_ipo,0.06673246019124195
1980-06-30,r_size,-0.10763050506833538
1980-06-30,r_value,-0.07256933796320672
1980-06-30,r_prof,-0.3254353279027495
1980-06-30,r_dur,0.1493368037472436
1980-06-30,r_valprof,-0.6321707360346943
1980-06-30,r_fscore,-0.3097087008474527
1980-06-30,r_debtiss,0.07177374766177065
1980-06-30,r_repurch,-0.09864983974145788
1980-06-30,r_nissa,-0.016276353452208035
1980-06-30,r_accruals,-0.11099084809356222
1980-06-30,r_growth,0.1733559281711088
1980-06-30,r_aturnover,-0.34183587678210153
1980-06-30,r_gmargins,-0.03267264727434625
1980-06-30,r_divp,-0.0801426848190239
1980-06-30,r_ep,-0.06039663869048978
1980-06-30,r_cfp,-0.04126949722815435
1980-06-30,r_noa,0.2097191708870452
1980-06-30,r_inv,0.3215868763276851
1980-06-30,r_invcap,0.12264887641693525
1980-06-30,r_igrowth,-0.030838873756654495
1980-06-30,r_sgrowth,0.026344061666968756
1980-06-30,r_lev,0.006755958932740477
1980-06-30,r_roaa,-0.1525328160428956
1980-06-30,r_roea,-0.07947911370869971
1980-06-30,r_sp,-0.2474415637413669
1980-06-30,r_gltnoa,0.04835501788223104
1980-06-30,r_divg,0.0669943745797055
1980-06-30,r_invaci,-0.32979114758956557
1980-06-30,r_shortint,0.1083117790065717
1980-06-30,r_lrrev,0.3116144279973773
1980-06-30,r_valuem,-0.1727386289984229
1980-06-30,r_nissm,0.0765860809685525
1980-06-30,r_sue,0.3032576081089554
1980-06-30,r_roe,0.21503631619116068
1980-06-30,r_rome,-0.07643721697127244
1980-06-30,r_roa,0.09352575324215438
1980-06-30,r_strev,-0.22646485793321386
1980-06-30,r_ivol,0.05050779823909076
1980-06-30,r_betaarb,-0.0021080427176673596
1980-06-30,r_season,0.3193183981390401
1980-06-30,r_indrrev,-0.22814732372902094
