Month,Cluster_ID,Factors
1988-12-31,0,"[-1.32274853 -0.70186314  0.54911838  0.97688514  0.         -0.40107244
  1.00461576 -1.38980091  0.3120198   0.34746111  1.02123558  0.07285066
  0.98582418 -0.56498777 -0.5930851  -0.89406064  0.14995139  0.76405887
  0.64316971  0.39740611  0.93464881 -0.75718981  0.44148784  0.
 -0.92241037 -1.20601034  0.26447546  1.79698563 -0.91584862  0.39615589
 -0.51785295  0.3490068   1.16814315  0.39999379 -0.72808999  0.4442988
 -0.41416634  0.45263921 -0.16106412  0.86268563 -0.37072735 -0.15038332
  0.60349053 -1.22265716 -1.74068771  0.1164699   1.02645956]"
1989-01-31,2,"[ 0.15670636  0.42934937 -0.47586743 -0.47177027 -0.08085193 -0.10812041
 -0.15934808  0.15289192 -0.36816888 -0.22150877 -0.32438129 -0.23530378
 -0.54549401  0.16631454  0.28890937  0.37148007 -0.16576577 -0.3257494
 -0.30130917 -0.43492116 -0.30875502  0.42687916 -0.34961938 -0.17216868
  0.39688131  0.1684135  -0.12980149 -0.47733051 -0.09803456 -0.13232263
  0.30720005 -0.36796931  0.          0.          0.44940521 -0.16167271
 -0.44125257 -0.21311006 -0.12275378 -0.15716151 -0.50664219 -0.31643336
 -0.08837558  0.21306238  0.16955662 -0.12451659 -0.19567023]"
1989-01-31,1,"[ 0.59132129 -0.07445505  0.14162719  0.         -0.14240434  0.05206576
 -0.45112444  0.          0.26225201  0.16273867  0.15826716  0.30894286
 -0.341534   -0.05152642 -0.24484349  0.05527526  0.12462238  0.
  0.37506997  0.06066644  0.33049795 -0.0723194   0.         -0.17135382
  0.23189229 -0.23401009 -0.08306443  0.63802242  0.7483693  -0.37430499
  0.          0.13709062 -0.61104093 -0.25634485 -0.14989381 -0.09376824
 -0.14649313  0.25158618  0.62538163  0.59911805 -0.39463594 -0.54620259
  0.271612   -0.34103802  0.17823783  0.40935695  0.07322429]"
1989-01-31,1,"[-3.47160459  0.14723069 -0.60937104 -0.77239366  0.         -0.81033523
  1.97936365 -1.46495661  0.23492966  0.22116053 -0.38280413 -0.92629074
  1.02371312  0.50782552  0.14652721  0.36311999 -1.21640467  0.
  0.          0.1527219   0.          0.42258454 -0.38679274 -0.21496338
 -0.69630382 -0.05541372 -0.55067607 -2.14929118 -1.86213807 -0.10752768
  0.3074681   0.5432391   1.10916373 -0.24264218 -0.29515156 -0.40802418
 -1.20286956 -0.11182007 -1.87166874  0.13278897 -1.15088062 -0.79892387
 -0.36045429 -1.2432767  -1.52562848 -1.0264698   0.84111654]"
1989-01-31,0,"[ 0.         -0.44611475  0.26077254  0.41766773 -0.08868794 -0.6235699
  0.27143573 -0.35605614  0.36237248  0.51889973  0.40329571  0.
  0.55719962 -0.33957768 -0.50623123 -0.37239418  0.34956791  0.62622017
  0.57975041  0.67578507  0.53702411 -0.30178713  0.05866139  0.
 -0.36361415  0.07705015  0.59544245  0.63954369 -0.2148333   0.09513022
 -0.38014093  0.17482521  0.37669329  0.         -0.37515179  0.
  0.43663292  0.27498683  0.30228033  0.37503139  0.53694442  0.45562856
  0.57894536 -0.28588515 -0.65321482  0.18715931  0.7406207 ]"
1989-02-28,3,"[-0.45040914  0.57814129 -0.72625699 -0.80005717  0.17230396 -1.41666185
 -0.10810049 -0.11873912 -0.28857236  0.1802886  -0.70369387 -0.51334057
 -0.39681015  0.37922752  0.5633434   0.48972992 -0.51462922 -0.52518292
 -0.22890702 -0.20152499 -0.75299212  0.81936965 -0.74682471  0.15221243
  0.65989795  0.22621052 -0.34698439  3.83056141 -0.59039261 -0.11723714
  0.29678276 -0.0844914   1.39907758  0.53231838  0.63616406 -0.64119386
 -0.66946369 -0.32208312 -0.53718736 -0.39080864 -0.90311631 -0.86680714
 -0.52663018  0.06384439  0.13626059 -0.87137862  0.67514154]"
1989-02-28,3,"[ 0.48650669 -0.10705809  0.15223995 -0.10437385 -0.26992962  0.14278248
 -0.55452904  0.23933919 -0.16344272  0.          0.          0.18725474
 -0.13612248  0.         -0.35791966  0.          0.11554342  0.11176162
  0.13752626  0.13246417  0.17243051 -0.15691598 -0.12706589 -0.24724057
  0.05886194 -0.18225535 -0.20989997  0.50392444  0.35733429 -0.43866203
 -0.17236547 -0.24547243 -0.36512384 -0.41615991 -0.33670856 -0.07997069
  0.74647713  0.28676823  0.48984554  0.43091147  0.84294531  0.81303185
  0.09011031 -0.10928639  0.08617599  0.43583429  0.17106197]"
1989-02-28,3,"[-0.37032381  0.33568841 -0.24095727 -0.31256624  0.25750717 -0.06066086
  0.30746479  0.         -0.09057461 -0.09132682 -0.39728071 -0.19486043
 -0.1166097   0.26858537  0.33485734  0.3751888  -0.16542341 -0.43621118
 -0.43286082 -0.37733277 -0.36671839  0.29707389 -0.11510248  0.
  0.14577048 -0.13906267 -0.36945425 -0.54325925 -0.48288664  0.
  0.29207234 -0.20306544 -0.16835554 -0.11125493  0.1654778  -0.15910279
 -0.32570073 -0.11992906 -0.398084   -0.3274968  -0.30244917 -0.49660709
 -0.23365469 -0.06133715  0.08710525 -0.2995441  -0.18366544]"
1989-02-28,2,"[-0.34139898 -0.50735109  0.45230002  0.33227759  0.08252814  0.39617371
 -0.10330836 -0.76696893  0.48615375  0.74250692  0.60584847  0.3128336
  0.37070339 -0.59582432 -0.34713366 -0.45716546  0.41768403  0.58521809
  0.85499977  0.80157377  0.90882527 -0.42440578  0.24134333  0.12576833
 -0.2121855  -0.18888791  0.24570548 -0.68724756  0.10793516 -0.40293102
 -0.37959681  0.3998757  -0.06460943  0.         -0.40449586  0.29554682
  0.17407874  0.55228638  0.3526505   0.62734999  0.         -0.32196957
  0.85166843 -0.54230038 -0.77403179  0.39723247  0.22494637]"
1989-03-31,0,"[ 0.          0.16538073 -0.29197027 -0.12811531 -0.05597848 -0.10194296
  0.13199619  0.          0.          0.         -0.16542462 -0.23067315
 -0.14883967  0.          0.12038771  0.21033586 -0.26912086 -0.12698394
 -0.12903487 -0.12557123 -0.05072615  0.29703276 -0.28392312 -0.09710125
  0.2458425   0.34174122  0.07498184  0.63030714 -0.12448935  0.
  0.10973911 -0.07434715  0.15363979  0.11426128  0.23521067 -0.24313335
  0.         -0.07064688 -0.06599374  0.10377372  0.          0.
  0.17153321 -0.07226161  0.08223615 -0.10535574 -0.18231087]"
1989-03-31,3,"[-0.39056119 -0.24764686  0.13924581  0.76561216  0.51684908 -0.34957336
  1.03343318 -0.16441963 -0.08378604  0.11386234  0.50266006 -0.22513589
  0.79231082  0.13517692  0.         -0.30821687 -0.38294944  0.58202067
  0.36879918  0.4881398   0.70653968 -0.06384657  0.07992533  0.25051251
 -0.32255164 -0.46896046  0.39568357  0.12005395 -0.62115269  0.2623604
 -0.19143984  0.21641189  0.19166261  0.62745813  0.19438912 -0.12843269
 -0.28720319  0.17846115 -0.0519206  -0.05170084 -0.13568037  0.28615346
  0.19604578 -0.41101345 -0.77864323  0.27783375  0.16613783]"
1989-03-31,3,"[-0.65322005  1.017665   -1.55139645 -0.22894476 -0.07636064 -0.88092771
  1.24590766 -0.57477429  0.53045356  0.08532394 -1.03764503 -1.7557867
 -0.10600044  1.16436079  0.62332546  0.41087421 -0.63273608 -0.44570605
 -1.15122849 -0.274124   -0.82454686  1.23707337 -0.80033316 -0.55669526
  0.         -1.09464521 -0.45589983 -1.35918021 -0.35885388  0.23201869
  0.92519007  0.75566713 -0.45551053  0.13261025  0.91328712 -0.76848938
  0.27844585 -0.94702815 -1.2184695   0.53176114  0.12974526  1.50116687
 -0.69645958  0.73064018  0.         -0.99734395  0.43162777]"
1989-03-31,3,"[ 0.30751578 -0.19775478  0.28955145 -0.267419   -0.15186368 -0.18529131
 -0.65158774  0.49189263 -0.05465442  0.07616092  0.41793437  0.29715381
  0.         -0.16734479 -0.39452067  0.          0.14119069  0.25090359
  0.38663757  0.41659703  0.35787664 -0.22388741 -0.06179128 -0.23767969
  0.06690622  0.1361762   0.10411108  1.56279107  0.39444276 -0.11019193
 -0.40245562 -0.31361971  0.11432478  0.15148461 -0.20906933  0.31445768
  0.          0.22435147  0.41006134  0.15256424  0.09626208 -0.4480123
  0.10148137  0.          0.          0.24320008  0.16800927]"
1989-04-30,2,"[-0.07565589 -0.59962833  0.6038974   0.43526604  0.          0.65352905
 -0.24505815  0.2895529  -0.28148695 -0.21855856  0.78731981  0.53947753
  0.22582671 -0.52029383 -0.39096276 -0.70678572  0.40114119  0.31131332
  0.71551676  0.55425432  0.81443971 -0.57595894  0.57117125  0.454529
 -0.30435821 -0.59078969 -0.10388386 -0.87588678  0.3772466   0.19403287
 -0.62548673  0.12261825  0.          0.61234483  0.09200351  0.70432065
  0.          0.21689285  0.18861989  0.35653178  0.28282141  0.50748993
  0.27122285 -0.12742389 -0.5717196   0.19630745  0.72936326]"
1989-04-30,2,"[-0.29423601  0.27301115  0.         -0.44460697  0.32914786 -0.06811122
  0.          0.15718929 -0.05850486  0.12436378 -0.27358751 -0.12882586
  0.11506783  0.05670769  0.          0.06209348 -0.14751041 -0.23112085
 -0.42733781 -0.24631824 -0.15886516  0.06705232 -0.19018037 -0.47114193
  0.          0.16052541 -0.34257417  1.44133273 -0.29376346 -0.20042405
  0.14854623 -0.09666446 -0.4184822  -0.59423504 -0.10619446 -0.17225403
  0.25357198  0.         -0.21923506  0.          0.16791266 -0.1005539
  0.         -0.13484807 -0.13417792 -0.13473608  0.07431847]"
1989-04-30,1,"[ 0.05663985  0.         -0.2366298   0.11024493 -0.45294443 -0.11212725
  0.          0.07093889  0.         -0.34080122 -0.09008988 -0.3071185
  0.          0.11972762  0.11395844  0.07074285  0.08266494 -0.08235909
 -0.15963767 -0.18913223 -0.18676502  0.10882564 -0.09038005  0.
 -0.15214573  0.08380566  0.          0.23450279  0.10548346  0.311711
 -0.11148578  0.          0.          0.14946825  0.05407685  0.
  0.13140824 -0.15960647 -0.05466215  0.1199383  -0.11366315 -0.37791576
 -0.22217269  0.3172872   0.         -0.09121287  0.06007195]"
1989-04-30,2,"[ 0.         -0.55393031  0.4968058   0.52545104 -0.17104806  0.27749933
  0.         -0.53778526  0.55438389  0.48046796  0.52992053  0.42503633
  0.15911668 -0.475116   -0.54075361 -0.58515367  0.27913471  0.67849647
  0.46492112  0.2583659   0.48799951 -0.6241463   0.39635098  0.12521005
 -0.43507656 -0.16989172  0.29014815  0.06846431  0.         -0.1114736
 -0.46602532  0.43908284 -0.33323552  0.19168735 -0.13355367  0.53527279
 -0.16987654  0.21115352  0.35205989  0.21079045  0.05417147 -0.28594279
  0.4403282  -0.19631698 -0.324477    0.18462676  0.        ]"
1989-05-31,2,"[-0.3428032  -0.44158513  0.67681288  0.31713265  0.40535212 -0.28377788
  0.23533642 -0.43970244  0.11233927  0.12246188  0.28535025  0.46537127
  0.69704894 -0.41753799 -0.15125434 -0.32740315  0.10844815  0.52983109
  0.36608806  0.09819728  0.15616999 -0.52802868  0.72142372  0.49014427
 -0.37461755  0.2335382   0.39824658 -0.63265003 -0.08094938  0.10814564
 -0.40592099  0.07216974  0.40156943  0.1313955  -0.43628561  0.49550098
  0.07688576  0.19599462  0.          0.          0.07535035  0.42863513
  0.         -0.52355743 -0.37043678  0.15800446  0.12409356]"
1989-05-31,0,"[ 0.18883483  0.         -0.10085892  0.14286065 -0.15957555  0.
 -0.0980939   0.          0.35985665  0.          0.09346571 -0.16834285
  0.06525587  0.         -0.0911288  -0.06478979  0.          0.
  0.09072355 -0.06241333  0.09280593  0.         -0.12120726 -0.09782647
 -0.0726814  -0.18365774  0.          0.69371979  0.11428166  0.
  0.          0.35379487 -0.12604841  0.          0.         -0.13932275
  0.28450665 -0.05050082  0.17007879 -0.10734577  0.31680025  0.12372486
  0.23629415  0.          0.          0.          0.        ]"
1989-05-31,0,"[ 0.19348802  0.14735091 -0.13621864 -0.10497554 -0.05262306 -0.70003997
 -0.23704277 -0.07493814 -0.07070228 -0.63142833 -0.29822961 -0.11008867
 -0.19325038  0.66389917  0.          0.16549251  0.3449056  -0.54915135
 -0.09490775 -0.27693333 -0.41331278  0.24638359 -0.32664046 -0.21514186
  0.1522238   0.         -0.85387193 -1.39422617  0.39821182 -0.05274711
  0.22750919  0.         -0.12930634  0.          0.30020876 -0.25887587
 -0.20710683 -0.09325173 -0.10328413  0.35870258 -0.34178014 -0.63132514
 -0.6101517   0.26169682  0.34416221  0.0784372  -0.30071503]"
1989-05-31,0,"[-1.10013225  0.459689   -1.15907501  0.08436565 -0.90044079 -0.4712114
  0.3611955  -0.86373354  0.12668206 -0.36003063 -0.87873289 -1.15400085
 -0.27508492  0.48027583  0.27724051  0.59327451  0.08837882 -0.71450389
 -0.83113688 -0.69579384 -0.51270567  0.80203431 -1.22885836 -0.94062873
  0.07001682  0.88083656 -0.67423919  0.48689847  0.         -0.25054701
  0.41187266  0.29613063 -0.11190541 -1.27724628 -0.39183555 -1.53506314
 -0.20807148  0.18221456 -0.91481069 -0.54142489 -0.10463236 -0.30876702
  0.         -0.69610663 -0.17656992 -0.34772847  0.06086112]"
1989-06-30,3,"[ 0.15328345  0.32092907 -0.42401567 -0.18870965  0.         -0.07920329
  0.          0.29079201  0.         -0.3550107  -0.33752824 -0.27682941
 -0.43203662  0.13492999  0.23612005  0.34035134  0.         -0.21627546
 -0.22851784  0.         -0.2977433   0.51349573 -0.43628824 -0.14231034
  0.4708138   0.95811233  0.56659096  0.6786923   0.          0.
  0.3701155   0.          0.26574495 -0.11950773  0.26606053 -0.60729822
 -0.34562475 -0.19090514 -0.11160378  0.36351564 -0.4355361  -0.44314643
 -0.1338047  -0.2583499   0.27751027 -0.22812276 -0.18710799]"
1989-06-30,1,"[-0.1359511   0.4529595  -0.50314915 -0.1486789   0.          0.07718038
  0.15102093 -0.10236446 -0.24450203 -0.23679983 -0.41943006 -0.50440894
  0.          0.34938584  0.53155703  0.35719712  0.         -0.41298274
 -0.52013253 -0.21171915 -0.66510119  0.38559364 -0.13615551  0.
  0.          0.         -0.22245385 -1.60985376 -0.15514595  0.
  0.5048421  -0.24442797 -0.42005146 -0.37431338  0.22722059 -0.52113689
 -0.45194213 -0.41909897 -0.55486167  0.10937231 -0.59363713 -0.41378398
 -0.44227579  0.          0.32011689 -0.51783836 -0.36958686]"
1989-06-30,1,"[ 0.90499272 -0.09013445  0.23965937 -0.11199968  0.06071049  0.
 -0.43917868  0.75719711 -0.49028349 -0.86936605 -0.35280833  0.0763057
  0.          0.14794137 -0.10088852  0.          0.         -0.61738773
 -0.12710358  0.         -0.47933097 -0.25921691  0.35804313  0.
 -0.18822238 -0.19847283 -0.94729862  0.73549637  0.28513146  0.0924876
 -0.12228201 -0.36605148 -0.49459712  0.12104511 -0.10459801  0.49594644
 -0.09880487 -0.25680353  0.29982163  0.          0.06832121  0.35721569
 -0.63452887  0.59085428  0.72414766  0.          0.        ]"
1989-06-30,2,"[ 0.          0.         -0.28569069  0.07318941 -0.37686033 -0.51156427
  0.10669203  0.0504838   0.          0.17395876  0.13719767 -0.55696592
  0.25252541  0.06987092 -0.3844591   0.         -0.46345052  0.
  0.         -0.0902181   0.          0.         -0.28001394 -0.45534644
 -0.34387794  0.37753188 -0.58643549  2.93854062  0.1913878   0.39476667
 -0.29389472  0.15404628 -0.1330414  -0.70426645 -0.50788018 -0.47443708
  0.33085167  0.18800134  0.          0.14406772  0.30512803  0.27680314
  0.0518353   0.37346394 -0.36098293  0.19048925 -0.05791413]"
1989-07-31,3,"[ 0.80058852  0.25687946 -0.14373626 -0.17139508  0.16377571  0.44582361
 -0.12124997  0.65435779 -0.48527064 -0.15273653 -0.3797437   0.
 -0.35301423  0.05466421  0.44305069  0.27940979 -0.0870098  -0.44362302
 -0.49679828 -0.6466528  -0.55056593  0.27568917  0.05219613  0.29723047
  0.29382439 -0.22406802  0.24452108 -1.76141607 -0.06013423  0.27544645
  0.27672537 -0.43325341  0.82731666  0.27460315  0.53155927  0.09008695
  0.19978607 -0.51454624  0.1165404   0.23356079  0.12270121  0.38469177
 -0.35999458  0.76475257  0.85639184 -0.21239311 -1.13855873]"
1989-07-31,3,"[-0.25741052  0.         -0.25449111  0.         -0.29210866 -0.31841683
  0.         -0.0645015   0.         -0.25105634 -0.09389469 -0.10891245
 -0.21452621 -0.07820332  0.         -0.16215355 -0.17188887  0.09545212
 -0.18281985  0.15664954 -0.0859515   0.12431023 -0.15518982 -0.0871125
  0.1038888   0.          0.13974421  0.09090664 -0.0644379   0.15868369
  0.          0.          0.06093181  0.11823807  0.10155147  0.
  0.          0.         -0.15898453  0.         -0.0520547  -0.18226425
 -0.05753695 -0.09176006 -0.05741304 -0.08943292  0.35526781]"
1989-07-31,1,"[ 0.44348926 -1.03878535  0.6706529   1.04295207 -0.56267266  0.2013711
  0.08111221 -0.21186857  0.12504647  0.67508302  0.38708016  0.62702942
  0.2742681  -0.71602432 -0.62705967 -0.8492579   0.          0.31615612
  0.85634259  0.          0.67415177 -0.83705337  0.84509259  0.90021729
 -0.50293273  0.50673514  0.78110818 -0.8346085   0.461816    0.22460189
 -0.98611473  0.12570869  1.3451081   1.02064505 -0.37749147  1.02740323
 -0.39670455  0.37953729  0.65814891 -0.18655147 -0.48188739 -0.34186296
  0.26721533 -0.14903774 -0.22424293  0.21772381 -0.10112787]"
1989-07-31,1,"[ 1.0498606  -0.46777007  0.42631664  0.462835   -0.07707393  0.5296314
 -0.66176267  0.17235961  0.         -0.25623706  0.          0.24056576
  0.23622834  0.         -0.19573124 -0.26420914  0.17668925 -0.07440072
  0.24897603  0.34704317  0.05716646 -0.43267546  0.49928657  0.37546897
 -0.30104344  0.          0.         -0.23044872  0.16992511  0.29095838
 -0.48321722  0.          0.3176538   0.60165394 -0.08128313  0.63569476
 -0.29236112 -0.16159586  0.39346259  0.         -0.20761109 -0.44554335
 -0.41358289  0.66754589  0.43194243  0.18884253  0.15521845]"
1989-08-31,3,"[-0.54055246  0.38811389 -0.69800942 -0.51536284 -0.37261046 -0.20071399
  0.51989077 -0.40655674  0.0702469  -0.72784072 -0.18206691 -0.49667154
 -0.45044214 -0.15814617  0.27320478  0.43840059 -0.72987953 -0.38873912
 -0.47708924 -0.23723241 -0.10619252  0.61129285 -0.73086951 -0.37117152
  0.41599685 -0.22778727  0.07796196  0.10338646 -0.24059224  0.06653361
  0.35599614  0.          0.         -0.33315254  0.41013196 -0.69089661
 -0.3341933   0.08914806 -0.35570999 -0.53032472 -0.50253563 -0.75015354
  0.46298397 -0.23440791 -0.2580291  -0.06642142 -0.07284235]"
1989-08-31,0,"[ 1.46620104 -0.17088495  0.45955308 -0.6937327   0.28953235  0.
 -0.78076286  0.40230745 -0.14118157 -0.2544531   0.27503682  0.92612028
 -0.76915027 -0.41020448  0.13199359  0.36243462  0.36312498  0.27925224
  0.74476464  1.21108165  0.25784633 -0.17372013  0.49363833  0.48818619
  0.70486388  0.28213597  0.30975746  1.04997681  0.15768181 -0.13409474
 -0.37221877 -0.14795814  0.50225529  0.9986008   0.63371854  0.86930493
  1.05298643  0.16419132  1.04739682 -0.06982666  1.60334695  2.31574943
 -0.62367669  0.55201046  0.69816966  0.68296985  0.63912744]"
1989-08-31,2,"[ 0.         -0.15797874  0.15287807  0.          0.08783954 -0.11712171
  0.         -0.14231439  0.06517933  0.3509656   0.13555557  0.13367288
  0.08892739 -0.09633835  0.06614615 -0.07233818  0.          0.25061478
  0.22991187  0.43443445  0.27658551 -0.17100223  0.28692738  0.34670268
 -0.07666396  0.28457184  0.06580268 -0.14490435  0.          0.
 -0.06842944  0.06920602 -0.15234264  0.37629267  0.17960912  0.34826884
 -0.05730835  0.06345016  0.08227592  0.22236594  0.          0.
 -0.14209542 -0.12296604 -0.25425736  0.08695297  0.3946961 ]"
1989-08-31,2,"[-0.78421758  0.88082273 -0.9597737  -0.63545172  0.16875372  0.
  0.91467737 -1.12797921  0.128496    0.69246877  0.45911156 -0.8232401
 -0.21007424  0.17445623  0.8666576   0.47969411 -0.09396354  0.39142053
 -0.42278064  0.08193982  0.4286841   0.57003291 -0.17669237 -0.46899324
 -0.05489527 -1.12593366  0.78203036  2.41808972  0.106146    0.36003635
  1.18716278  0.12922437 -0.14980811 -0.72413675  1.45279996 -0.34724959
 -1.34020727 -0.57092983 -0.95448229  0.         -1.57766259 -1.81451602
  0.68335706 -0.27506359 -0.91341019 -0.4111335   1.28170747]"
1989-09-30,2,"[-0.22674005  0.24788029 -0.45898095  0.         -0.11653643  0.
  0.53983881 -0.50656142  0.098803    0.21095941 -0.10257984 -0.49888381
  0.05226478  0.51266696  0.32694011  0.19074859 -0.19411764  0.05594186
 -0.21819097  0.          0.          0.41659565 -0.43390435 -0.06237198
  0.08306992  0.20539343  0.12857715 -0.22202394  0.39103831  0.46296796
  0.17814107  0.07848535  0.16006771 -0.05823537  0.31863174 -0.25509358
  0.16280375  0.         -0.36044199  0.18112821  0.43510139  0.44481677
  0.          0.         -0.28834533 -0.13026764  0.16770319]"
1989-09-30,2,"[-0.55406157 -0.21132374  0.          0.3842875  -0.30535094 -0.2870452
  0.66911089 -0.57176218  0.18673189  0.1531464   0.         -0.16651654
  0.23236649  0.         -0.15467508 -0.23260566 -0.1945325   0.12679048
  0.         -0.07378498  0.         -0.21895467  0.07371889 -0.11899025
 -0.42670142 -0.20402283 -0.15320641  0.42863003 -0.47134382  0.15358194
 -0.26524238  0.218877    0.70889473  0.10410198 -0.05767509  0.26946159
  0.          0.08973288 -0.26197197 -0.31278527  0.25295641  0.44720412
  0.19243646 -0.1942834  -0.68608192 -0.11911503  0.16213563]"
1989-09-30,1,"[ 0.89825182  0.08911284 -0.08403436 -0.09112047 -0.14000262  0.05937973
 -0.29124708  0.44716761 -0.20833238 -0.31565236 -0.11609346 -0.20170512
 -0.05721963  0.21637905  0.25053427  0.27433194 -0.06027676 -0.06409657
  0.          0.38695156 -0.18811551  0.08204046  0.          0.16589143
  0.         -0.28296387  0.          2.60344954 -0.05861522  0.05053932
  0.         -0.19693818 -0.40611352  0.17962724  0.37675836  0.07554906
 -0.26797119 -0.31623946  0.22703545 -0.20268199 -0.11411627  0.11452486
 -0.16850253  0.4472648   0.38099702 -0.14772552 -0.17623876]"
1989-09-30,0,"[ 0.         -0.53324644  0.27892348  0.72226307 -0.13887103 -0.20379664
  0.49774618 -0.28569305  0.15228016  0.23156937  0.26092038  0.14225983
  0.38057435 -0.29667663 -0.14281529 -0.65878502  0.21676719  0.46786139
  0.43039815 -0.06677755  0.22452741 -0.46528127  0.64939394  0.7326866
 -0.58324     0.08125725  0.35248508  0.16939962  0.06563351  0.25388966
 -0.55529796  0.15964759  0.65790725  0.64513009 -0.22608538  0.57990711
  0.          0.11602596  0.05745151  0.12521623  0.24857866  0.31368031
  0.         -0.13342536 -0.42081567  0.          0.32177692]"
1989-10-31,3,"[ 0.50227678 -0.25912481  0.53355388  0.34261751  0.4630723   0.37911576
 -0.32523381  0.43627072 -0.21223049 -0.25671986  0.          0.30244673
  0.33037027 -0.06938334 -0.09610286 -0.20233141  0.2332989   0.10850436
  0.          0.07732033 -0.05854223 -0.47220068  0.6502307   0.34006263
 -0.4228751  -0.12332067  0.17113645  0.88959917 -0.1961125   0.35476138
 -0.22787546 -0.14268085  0.45236277  0.63040842  0.22392393  0.80811433
  0.19806117 -0.29804447  0.14213458  0.35939086  0.36069936  0.32200612
 -0.49697224  0.35532281  0.39044863 -0.17640144 -0.4063151 ]"
1989-10-31,3,"[-3.3226469   1.35181103 -2.57289247  1.18975195 -0.93639849 -0.54511867
  3.69840508 -0.10215668 -0.36554259  0.57733362  0.         -2.70811057
  0.41332104  2.27402086  1.604954    0.22680468 -0.50888753  1.75557035
 -2.38416904  0.         -0.84189081  0.80624351  0.30325652  0.
 -2.44876368  1.54363023  0.          0.16372869 -1.5211628   1.10803694
  2.42360826 -1.55318016 -0.5287502  -2.86575988  0.58754088 -1.03977808
  0.57113788 -3.18364763 -4.46123107  2.12255193  0.36444769  0.19277677
 -1.90724479  0.66386444 -0.80692372 -3.7496368   0.27487033]"
1989-10-31,0,"[-0.22794459  0.         -0.33054282  0.31951763 -0.45103107  0.09674019
  0.13313803  0.11783254 -0.09444894  0.         -0.15691738 -0.33735584
 -0.1089537   0.11059086 -0.07377376 -0.0519559   0.          0.15156384
 -0.12830982  0.17769287 -0.11759733 -0.06886617  0.         -0.14059963
 -0.40790141  0.18143643 -0.24564236  0.94725306 -0.21024465  0.20342842
 -0.08074851 -0.1349247  -0.08943428 -0.21083229 -0.26086541  0.
  0.68052894 -0.17245483 -0.40564975  0.56312126  0.59797825  0.69996877
 -0.22436317  0.06503369 -0.16660757 -0.3028513   0.120164  ]"
1989-10-31,2,"[ 1.77422378 -0.54599374  0.40495718  0.34783334 -0.34954055  0.19332366
 -1.16906118  0.52462471 -0.31091865 -0.19316558  0.46727929  0.19216751
  0.08214256 -0.2195287  -0.45941466 -0.46374479  0.8985925   0.11540321
  0.48879622  0.26250488  0.11842514 -0.49303455  0.34584824  0.11856989
 -0.30262601  0.37829577  0.         -0.25322691  0.51433439 -0.05736984
 -0.83282656 -0.12453346  1.29582267  1.02731285 -0.09847143  0.6634844
  0.23516046  0.06899765  0.95513792  0.53011373  0.18916508 -0.0622445
  0.22892537  0.71393606  0.33569328  0.5199287   0.41497408]"
1989-11-30,1,"[-0.24522394 -0.56436733  0.21958403  0.63103698 -0.55964299 -0.20054721
  0.18556227 -0.34767631  0.08250483  0.18283039  0.21138287  0.
  0.14494276 -0.27762512 -0.40984962 -0.60581211  0.          0.63730862
  0.28852539  0.78769797  0.35762776 -0.57027436  0.38053616  0.
 -0.59738513  0.55026753 -0.10942106  1.30153106 -0.17992647  0.27891892
 -0.70150905  0.21452604  0.52260357  0.24535919 -0.3822738   0.57134602
  0.28932999  0.09207591  0.          0.          0.21274516  0.19868225
  0.18167896  0.17282465 -0.62447662  0.          0.425557  ]"
1989-11-30,1,"[-0.12609439  0.16438163 -0.30267676  0.         -0.47790607  0.14981015
  0.          0.05132311 -0.15211394 -0.55967326 -0.45677996 -0.19890886
 -0.27324103  0.20186058 -0.09227851  0.06185689  0.25447335 -0.47810062
 -0.5361301  -0.4431425  -0.32938706  0.11299241 -0.20641156 -0.4528158
 -0.05803351 -0.2155054  -0.41672971 -0.31576935 -0.19517614  0.10688069
  0.1521844  -0.19773115  0.24246431 -0.17246764  0.15310801 -0.08941085
  0.13068957 -0.27756732 -0.34873932  0.06439841 -0.11722582 -0.11272674
 -0.4991928  -0.06741473  0.31320775 -0.40565263  0.09255117]"
1989-11-30,1,"[-0.17575545 -0.93893108  0.33206768  1.64573193 -0.68719547  0.
  0.98199733 -0.75015444  0.92113459  0.85879745  1.25546142 -0.46503938
  1.42031786 -0.10053033 -0.31538738 -0.92924901  0.16857553  0.65074064
  0.7426753   0.70946369  1.56708707 -0.68640227  0.67130437  0.98381101
 -1.22106508 -0.2987594  -0.37975566 -2.11185327  1.52382343  0.62904933
 -0.95989679  0.74246222  1.78290082  1.7373017   0.48557265  1.2302802
 -0.07822945  0.48785145  0.41826504  0.48304339  0.         -0.31812015
 -0.15853114  0.         -1.00388077  0.70661806  0.87104956]"
1989-11-30,1,"[ 0.65357716 -0.07788774  0.55771563 -0.29698019  0.23995519  0.84270985
 -0.91528008  0.49179092  0.          0.         -0.39482798  0.58149756
 -0.12075371 -0.11049716 -0.34620165  0.11895556  0.37780874 -0.27354086
  0.          0.0860406  -0.21376778 -0.41655416  0.37837543 -0.23745121
  0.          0.10002258 -0.84967745  0.3733479   0.07327048 -0.20813247
  0.          0.12237568 -0.67747562 -0.17371982 -0.54084294  0.23702744
  0.          0.14809764  0.48873414  0.1115903  -0.23338695 -0.22553637
 -0.32814828  0.          0.46546441  0.27028333  0.        ]"
